state,year,fallow_other_than_current,current_fallow,total_fallow,net_area_sown,gross_cropped_area,area_sown_more_than_once,agricultural_land,cultivated_land,uncultivable_land,uncultivated_land,cropping_intensity,double_cropped_share,fallow_share,current_fallow_share,cultivated_land_share,uncultivated_share,net_area_sown_change,gross_cropped_area_change,agricultural_land_change,cultivated_land_change,fallow_change,net_area_sown_delta,gross_cropped_area_delta,agricultural_land_delta,cultivated_land_delta,fallow_delta,agricultural_land_from_baseline,net_area_sown_from_baseline,fallow_from_baseline,agricultural_land_3yr_mean,fallow_3yr_mean,cropping_intensity_3yr_mean,conflict_count,people_affected,conflict_land_area_ha,conflict_observed,conflict_next_period,target_available
Karnataka,2021,19179.0,19050.0,3074.0,1524.0,742.0,2266.0,874.0,211.0,394.0,1479.0,0.486876640419628,1.486876640418972,3.517162471391857,21.79633867274394,0.2414187643017832,1.692219679631931,0.0052770448548813,-0.0013458950201884,0.0022935779816513,-0.0047169811320755,0.0003254149040026,8.0,-1.0,2.0,-1.0,1.0,-0.0363836824696401,0.03252032520323,0.0003254149040024,872.3333333333334,3073.333333333333,0.4915552781752892,0.0,0.0,0.0,False,,False
Karnataka,2022,19179.0,19050.0,3073.0,1553.0,740.0,2293.0,872.0,178.0,308.0,1358.0,0.4764971023821787,1.4764971023815348,3.524082568803298,21.846330275204306,0.2041284403667383,1.5573394495394983,0.019028871391076,-0.0026954177897574,-0.0022883295194507,-0.1563981042654028,-0.0003253090435914,29.0,-2.0,-2.0,-33.0,-1.0,-0.0385887541344668,0.0521680216801814,0.0,872.6666666666666,3073.333333333333,0.4844930945661936,0.0,0.0,0.0,False,,False
Karnataka,2023,19179.0,19050.0,3073.0,1573.0,740.0,2312.0,872.0,177.0,315.0,1363.0,0.470438652256535,1.4698029243474444,3.524082568803298,21.846330275204306,0.202981651375914,1.5630733944936204,0.0128783000643915,0.0,0.0,-0.0056179775280899,0.0,20.0,0.0,0.0,-1.0,0.0,-0.0385887541344668,0.0657181571815272,0.0,872.6666666666666,3073.333333333333,0.4779374650194472,0.0,0.0,0.0,False,,False
Karnataka,2024,19179.0,19050.0,3073.0,1589.0,740.0,2328.0,872.0,182.0,311.0,1365.0,0.4657016991815823,1.465072372560437,3.524082568803298,21.846330275204306,0.2087155963300359,1.565366972475269,0.0101716465352827,0.0,0.0,0.0282485875706215,0.0,16.0,0.0,0.0,5.0,0.0,-0.0385887541344668,0.0765582655826039,0.0,872.0,3073.0,0.470879151273432,0.0,0.0,0.0,False,,False
Ladakh,2024,1.0,2.0,3.0,22.0,23.0,1.0,32.0,24.0,39.0,47.0,1.0454545454070248,0.0454545454524793,0.0937499999970703,0.0624999999980468,0.7499999999765626,1.4687499999541018,,,,,,,,,,,0.0,0.0,0.0,32.0,3.0,1.0454545454070248,0.0,0.0,0.0,False,,False
Madhya Pradesh,2015,507.0,561.0,1068.0,15149.0,23714.0,8565.0,17250.0,15710.0,13507.0,15046.0,1.565383853719614,0.5653838537196801,0.0619130434782572,0.0325217391304328,0.9107246376811066,0.8722318840579204,,,,,,,,,,,0.0,0.0,0.0,17250.0,1068.0,1.565383853719614,0.0,0.0,0.0,False,,False
Madhya Pradesh,2016,481.0,500.0,981.0,15228.0,24214.0,8986.0,17231.0,15728.0,13525.0,15028.0,1.590097189387865,0.5900971893879308,0.0569322732284802,0.0290174685160449,0.9127734896407108,0.8721490337182478,0.0052148656677009,0.021084591380619,-0.0011014492753622,0.0011457670273711,-0.0814606741573034,79.0,500.0,-19.0,18.0,-87.0,-0.0011014492753622,0.0052148656677004,-0.0814606741572271,17240.5,1024.5,1.5777405215537397,0.0,0.0,0.0,False,,False
Madhya Pradesh,2017,486.0,543.0,1029.0,15191.0,25114.0,9923.0,17207.0,15733.0,13549.0,15023.0,1.6532157198340034,0.6532157198340692,0.0598012436798942,0.031556924507466,0.9143371883535238,0.8730749113732276,-0.0024297346992382,0.0371685801602379,-0.0013928384887702,0.0003179043743641,0.0489296636085627,-37.0,900.0,-24.0,5.0,48.0,-0.0024927536231882,0.0027724602283977,-0.03651685393255,17229.333333333332,1026.0,1.6028989209804942,0.0,0.0,0.0,False,,False
Madhya Pradesh,2018,467.0,493.0,960.0,15205.0,26115.0,10910.0,17121.0,15699.0,13636.0,15058.0,1.7175271292336916,0.7175271292337575,0.0560714911512145,0.0287950470182799,0.916944103732205,0.8795047018281128,0.0009215983147916,0.0398582463964323,-0.0049979659440925,-0.0021610627343799,-0.0670553935860058,14.0,1001.0,-86.0,-34.0,-69.0,-0.0074782608695647,0.0036966136378636,-0.1011235955055233,17186.333333333332,990.0,1.6536133461518532,0.0,0.0,0.0,False,,False
Madhya Pradesh,2019,401.0,374.0,775.0,15512.0,28277.0,12765.0,17183.0,15886.0,13569.0,14866.0,1.822911294481574,0.8229112944816385,0.0451027178024765,0.0217656986556467,0.924518419367926,0.8651574230343441,0.0201907267346268,0.0827876699215011,0.0036212838035161,0.011911586725269,-0.1927083333333333,307.0,2162.0,62.0,187.0,-185.0,-0.0038840579710142,0.0239619776882946,-0.2743445692881326,17170.333333333332,921.3333333333334,1.7312180478497563,0.0,0.0,0.0,False,,False
Madhya Pradesh,2020,356.0,404.0,760.0,15800.0,29903.0,14103.0,17449.0,16204.0,13308.0,14553.0,1.892594936708741,0.8925949367088042,0.0435555046134423,0.0231531892945141,0.928649206258185,0.8340306034729306,0.0185662712738525,0.0575025639212081,0.0154804166909154,0.0200176255822737,-0.0193548387096774,288.0,1626.0,266.0,318.0,-15.0,0.0115362318840573,0.0429731335401648,-0.2883895131083442,17251.0,831.6666666666666,1.8110111201413357,0.0,0.0,0.0,False,,False
Madhya Pradesh,2021,357.0,344.0,701.0,15823.0,30049.0,14226.0,17432.0,16167.0,13324.0,14590.0,1.899070972634652,0.8990709726347154,0.0402134006424942,0.0197338228545192,0.9274323083982946,0.8369664983937106,0.0014556962025316,0.0048824532655586,-0.0009742678663533,-0.0022833868180696,-0.0776315789473683,23.0,146.0,-17.0,-37.0,-59.0,0.0105507246376805,0.0444913855700016,-0.3436329588011764,17354.666666666668,745.3333333333334,1.8715257346083225,0.0,0.0,0.0,False,,False
Madhya Pradesh,2022,351.0,325.0,675.0,15848.0,30117.0,14269.0,17442.0,16172.0,13314.0,14584.0,1.9003659767792844,0.9003659767793475,0.0386996904024745,0.0186331842678581,0.9271872491686202,0.8361426441921318,0.0015799785122923,0.0022629704815468,0.0005736576411197,0.0003092719737738,-0.0370898716119828,25.0,68.0,10.0,5.0,-26.0,0.011130434782608,0.0461416595154765,-0.3679775280895431,17441.0,712.0,1.8973439620408925,0.0,0.0,0.0,False,,False
Madhya Pradesh,2023,401.0,399.0,801.0,15640.0,30265.0,14625.0,17423.0,16039.0,13333.0,14717.0,1.9351023017901576,0.9351023017902216,0.0459737129082221,0.0229007633587773,0.9205647707053366,0.8446880560178589,-0.0131246845027763,0.0049141680778297,-0.0010893246187363,-0.0082240910215186,0.1866666666666667,-208.0,148.0,-19.0,-133.0,126.0,0.0100289855072457,0.0324113802891258,-0.2499999999997659,17432.333333333332,725.6666666666666,1.9115130837346976,0.0,0.0,0.0,False,,False
Madhya Pradesh,2024,402.0,499.0,901.0,15545.0,30109.0,14564.0,17402.0,16044.0,13354.0,14712.0,1.936892891604893,0.9368928916049574,0.0517756579703452,0.0286748649580491,0.9219629927594,0.8454200666589561,-0.0060741687979539,-0.0051544688584173,-0.0012053033346726,0.0003117401334247,0.1248439450686642,-95.0,-156.0,-21.0,5.0,100.0,0.008811594202898,0.0261403392963214,-0.1563670411983554,17422.333333333332,792.3333333333334,1.924120390058112,0.0,0.0,0.0,False,,False
Maharashtra,2015,1255.0,1477.0,2732.0,17192.0,23467.0,6275.0,21062.0,18669.0,9696.0,12089.0,1.3649953466727918,0.3649953466728499,0.1297122780362677,0.070126293799256,0.8863830595384633,0.5739720824232943,,,,,,,,,,,0.0,0.0,0.0,21062.0,2732.0,1.3649953466727918,0.0,0.0,0.0,False,,False
Maharashtra,2016,1258.0,1401.0,2659.0,16910.0,23947.0,7037.0,20748.0,18312.0,10011.0,12447.0,1.4161442933174797,0.4161442933175389,0.1281569307885035,0.0675245806824721,0.8825910931173664,0.5999132446500578,-0.0164029781293625,0.0204542549111519,-0.014908365777229,-0.0191226096737907,-0.0267203513909224,-282.0,480.0,-314.0,-357.0,-73.0,-0.0149083657772284,-0.0164029781293615,-0.0267203513909126,20905.0,2695.5,1.3905698199951355,0.0,0.0,0.0,False,,False
Maharashtra,2017,1262.0,1366.0,2628.0,16943.0,23109.0,6166.0,20751.0,18309.0,9992.0,12434.0,1.3639261051760985,0.3639261051761575,0.1266444990602801,0.0658281528600999,0.8823189243891435,0.5992000385523301,0.0019515079834417,-0.0349939449617906,0.0001445922498553,-0.0001638269986893,-0.0116585182399397,33.0,-838.0,3.0,-3.0,-31.0,-0.0147659291615224,-0.0144834806886915,-0.0380673499267796,20853.666666666668,2673.0,1.3816885817221234,0.0,0.0,0.0,False,,False
Maharashtra,2018,1260.0,1448.0,2708.0,16815.0,22194.0,5379.0,20719.0,18263.0,10039.0,12495.0,1.3198929527207064,0.3198929527207659,0.1307012886722269,0.0698875428350755,0.8814614604951551,0.6030696462184177,-0.0075547423714807,-0.039594963001428,-0.0015420943568984,-0.0025124255830465,0.030441400304414,-128.0,-915.0,-32.0,-46.0,80.0,-0.0162852530623864,-0.0219288040949265,-0.008784773060026,20739.33333333333,2665.0,1.3666544504047615,0.0,0.0,0.0,False,,False
Maharashtra,2019,1215.0,1444.0,2659.0,16722.0,23856.0,7134.0,20589.0,18166.0,10169.0,12592.0,1.4266236096159892,0.4266236096160491,0.1291466316965307,0.0701345378600189,0.8823157996988255,0.6115887124192233,-0.0055307760927743,0.0748851040821843,-0.0062744340943096,-0.0053112851119749,-0.0180945347119645,-93.0,1662.0,-130.0,-97.0,-49.0,-0.0224575064096466,-0.0273382968822692,-0.0267203513909126,20686.33333333333,2665.0,1.3701475558375982,0.0,0.0,0.0,False,,False
Maharashtra,2020,1214.0,1438.0,2652.0,16650.0,24917.0,8266.0,20509.0,18089.0,10249.0,12670.0,1.4965165165164267,0.4964564564564266,0.1293090838168545,0.0701155590228646,0.8820030230630025,0.6177775610707192,-0.0043057050592034,0.0444751844399731,-0.0038855699645441,-0.0042386876582627,-0.002632568634825,-72.0,1061.0,-80.0,-77.0,-7.0,-0.0262558161618067,-0.0315262912982764,-0.0292825768667535,20605.666666666668,2673.0,1.4143443596177077,0.0,0.0,0.0,False,,False
Maharashtra,2021,1203.0,1456.0,2658.0,16590.0,25730.0,9140.0,20466.0,18046.0,10292.0,12712.0,1.5509342977696472,0.5509342977697076,0.1298739372617937,0.0711423824880254,0.8817551060294693,0.6211277240300683,-0.0036036036036035,0.0326283260424609,-0.002096640499293,-0.0023771352755818,0.002262443438914,-60.0,813.0,-43.0,-43.0,6.0,-0.0282974076535928,-0.0350162866449491,-0.027086383601747,20521.33333333333,2656.333333333333,1.4913581413006878,0.0,0.0,0.0,False,,False
Maharashtra,2022,1195.0,1477.0,2671.0,16491.0,25375.0,8884.0,20394.0,17968.0,10364.0,12790.0,1.538718088654324,0.5387180886543849,0.130969893105809,0.0724232617436465,0.8810434441501971,0.6271452387956935,-0.0059674502712477,-0.0137971239797901,-0.0035180299032542,-0.0043222874875318,0.0048908954100828,-99.0,-355.0,-72.0,-78.0,13.0,-0.0317158864305369,-0.040774778966959,-0.0223279648608995,20456.33333333333,2660.333333333333,1.5287229676467995,0.0,0.0,0.0,False,,False
Maharashtra,2023,1158.0,1443.0,2602.0,16571.0,24133.0,7562.0,20391.0,18014.0,10382.0,12758.0,1.456339388087535,0.4563393880875954,0.1276053160708093,0.0707665146388077,0.8834289637584776,0.6256681869451902,0.0048511309198957,-0.0489458128078817,-0.0001471020888497,0.0025601068566341,-0.0258330213403219,80.0,-1242.0,-3.0,46.0,-69.0,-0.0318583230462429,-0.0361214518380621,-0.0475841874084745,20417.0,2643.6666666666665,1.5153305915038355,0.0,0.0,0.0,False,,False
Maharashtra,2024,1152.0,1443.0,2595.0,16543.0,25112.0,8570.0,20371.0,17986.0,10388.0,12774.0,1.5179834371032148,0.5180438856313535,0.1273869716754146,0.0708359923420514,0.8829218005988472,0.6270678906288043,-0.0016896988715225,0.0405668586582688,-0.0009808248737187,-0.001554346619296,-0.0026902382782475,-28.0,979.0,-20.0,-28.0,-7.0,-0.0328079004842829,-0.037750116333176,-0.0501464128843154,20385.33333333333,2622.6666666666665,1.5043469712816917,0.0,0.0,0.0,False,,False
Manipur,2024,0.0,0.0,0.0,187.0,275.0,88.0,194.0,187.0,1688.0,1695.0,1.4705882352862536,0.4705882352916011,0.0,0.0,0.9639175257682272,8.737113402016819,,,,,,,,,,,0.0,0.0,0.0,194.0,0.0,1.4705882352862536,0.0,0.0,0.0,False,,False
Meghalaya,2015,153.0,60.0,213.0,245.0,303.0,57.0,1008.0,305.0,1185.0,1887.0,1.2367346938725032,0.2326530612235402,0.2113095238093141,0.0595238095237504,0.3025793650790649,1.8720238095219524,,,,,,,,,,,0.0,0.0,0.0,1008.0,213.0,1.2367346938725032,0.0,0.0,0.0,False,,False
Meghalaya,2016,154.0,60.0,214.0,252.0,309.0,56.0,1015.0,312.0,1181.0,1884.0,1.2261904761856104,0.2222222222213404,0.2108374384234376,0.0591133004925525,0.3073891625612735,1.8561576354661515,0.0285714285714284,0.0198019801980198,0.0069444444444444,0.022950819672131,0.0046948356807512,7.0,6.0,7.0,7.0,1.0,0.0069444444444375,0.0285714285713119,0.0046948356807291,1011.5,213.5,1.2314625850290568,0.0,0.0,0.0,False,,False
Meghalaya,2017,153.0,58.0,211.0,253.0,309.0,56.0,1013.0,311.0,1183.0,1885.0,1.2213438735129591,0.2213438735169117,0.2082922013818279,0.0572556762092228,0.3070088845011777,1.8608094767997423,0.0039682539682539,0.0,-0.0019704433497537,-0.0032051282051281,-0.0140186915887849,1.0,0.0,-2.0,-1.0,-3.0,0.0049603174603125,0.0326530612243565,-0.0093896713614582,1012.0,212.66666666666663,1.2280896811903574,0.0,0.0,0.0,False,,False
Meghalaya,2018,153.0,57.0,210.0,255.0,312.0,57.0,1011.0,312.0,1185.0,1884.0,1.2235294117599078,0.2235294117638293,0.2077151335309518,0.0563798219584012,0.3086053412459855,1.863501483677682,0.0079051383399209,0.0097087378640776,-0.0019743336623889,0.0032154340836012,-0.004739336492891,2.0,3.0,-2.0,1.0,-1.0,0.0029761904761875,0.0408163265304456,-0.0140845070421873,1013.0,211.66666666666663,1.223687920486159,0.0,0.0,0.0,False,,False
Meghalaya,2019,153.0,58.0,211.0,255.0,313.0,58.0,1010.0,313.0,1185.0,1883.0,1.2274509803873437,0.2274509803912649,0.208910891088902,0.0574257425742005,0.3099009900987031,1.8643564356417184,0.0,0.0032051282051281,-0.0009891196834816,0.0032051282051281,0.0047619047619047,0.0,1.0,-1.0,1.0,1.0,0.001984126984125,0.0408163265304456,-0.0093896713614582,1011.3333333333334,210.66666666666663,1.2241080885534037,0.0,0.0,0.0,False,,False
Meghalaya,2020,154.0,58.0,212.0,253.0,309.0,56.0,1010.0,312.0,1185.0,1884.0,1.2213438735129591,0.2213438735169117,0.2099009900988021,0.0574257425742005,0.308910891088803,1.8653465346516185,-0.0078431372549019,-0.012779552715655,0.0,-0.0031948881789137,0.0047393364928909,-2.0,-4.0,0.0,-1.0,1.0,0.001984126984125,0.0326530612243565,-0.0046948356807291,1010.3333333333334,211.0,1.2241080885534033,0.0,0.0,0.0,False,,False
Meghalaya,2021,154.0,54.0,207.0,269.0,325.0,56.0,1015.0,323.0,1189.0,1881.0,1.2081784386572187,0.2081784386609361,0.2039408866993064,0.0532019704432973,0.3182266009849082,1.853201970441524,0.0632411067193676,0.0517799352750809,0.0049504950495049,0.0352564102564103,-0.0235849056603774,16.0,16.0,5.0,11.0,-5.0,0.0069444444444375,0.0979591836730695,-0.0281690140843747,1011.6666666666666,210.0,1.2189910975191738,0.0,0.0,0.0,False,,False
Meghalaya,2022,150.0,53.0,203.0,274.0,330.0,56.0,1014.0,327.0,1190.0,1876.0,1.2043795620394002,0.2043795620430497,0.2001972386585797,0.0522682445758853,0.3224852071002737,1.850098619327564,0.0185873605947954,0.0153846153846153,-0.0009852216748768,0.0123839009287924,-0.0193236714975845,5.0,5.0,-1.0,4.0,-4.0,0.005952380952375,0.1183673469382923,-0.0469483568072913,1013.0,207.33333333333331,1.211300624736526,0.0,0.0,0.0,False,,False
Meghalaya,2023,150.0,53.0,203.0,274.0,366.0,92.0,1014.0,327.0,1190.0,1876.0,1.3357664233527893,0.3357664233564388,0.2001972386585797,0.0522682445758853,0.3224852071002737,1.850098619327564,0.0,0.1090909090909091,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.005952380952375,0.1183673469382923,-0.0469483568072913,1014.3333333333334,204.33333333333331,1.2494414746831362,0.0,0.0,0.0,False,,False
Meghalaya,2024,150.0,53.0,203.0,274.0,366.0,92.0,1014.0,327.0,1190.0,1876.0,1.3357664233527893,0.3357664233564388,0.2001972386585797,0.0522682445758853,0.3224852071002737,1.850098619327564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952375,0.1183673469382923,-0.0469483568072913,1014.0,203.0,1.291970802914993,0.0,0.0,0.0,False,,False
